13df79c482aab58643e681e5578ca7f65d5be4ecdc1b5d341565f53c2e5ddda2,-0.26090109792448735,0.04044014544575728
13df79c482aab58643e681e5578ca7f65d5be4ecdc1b5d341565f53c2e5ddda2,-0.2856174122156343,0.05123873280652099
13df79c482aab58643e681e5578ca7f65d5be4ecdc1b5d341565f53c2e5ddda2,-0.24223090987007276,0.043360264794676626
13df79c482aab58643e681e5578ca7f65d5be4ecdc1b5d341565f53c2e5ddda2,-0.28549811816806797,0.054073296402304974
7072c65fa3d249174122eb1ee12a85665c0a3f7c159fcfa7d589fd5b3719d9a5,-0.2357566930152704,0.34699681028507884
7072c65fa3d249174122eb1ee12a85665c0a3f7c159fcfa7d589fd5b3719d9a5,-0.24443032129731176,0.31264128028450167
7072c65fa3d249174122eb1ee12a85665c0a3f7c159fcfa7d589fd5b3719d9a5,-0.27321875688303854,0.3065646295100169
7072c65fa3d249174122eb1ee12a85665c0a3f7c159fcfa7d589fd5b3719d9a5,-0.21445788091157877,0.42699018911008585
12d2069aa8851dca9db2b6df9237bf544c9be22994332716d86a56ae90f80381,0.10417427087051055,-0.10647490439997069
12d2069aa8851dca9db2b6df9237bf544c9be22994332716d86a56ae90f80381,0.1812066957018886,-0.1458743011385654
12d2069aa8851dca9db2b6df9237bf544c9be22994332716d86a56ae90f80381,0.10378936757789907,-0.10609833933278079
12d2069aa8851dca9db2b6df9237bf544c9be22994332716d86a56ae90f80381,0.19209621485235792,-0.11327541581952597
a98c994291bcbfea216a6d962eefffe50fb04540b73b63ee2c0a3b2561f10cb9,0.0005814770911466919,-0.0005377464505509082
a98c994291bcbfea216a6d962eefffe50fb04540b73b63ee2c0a3b2561f10cb9,-0.10417264571645639,0.07595357990876732
a98c994291bcbfea216a6d962eefffe50fb04540b73b63ee2c0a3b2561f10cb9,-0.006583187033264338,0.026971726055080636
a98c994291bcbfea216a6d962eefffe50fb04540b73b63ee2c0a3b2561f10cb9,-0.2699310237765015,-0.07179720476300645
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.22590326031434385,0.3851320237904642
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.22277629329125914,0.2029026020247556
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.24422704115529878,0.2563343235298389
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.27650396927317566,-0.0401098584814092
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.2943968726618078,-0.1332140809225565
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.22954590509790984,0.05262272542088676
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.2707964884207679,0.18239243633968422
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.3417252761555593,-0.06386218875363685
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.3403469682602545,0.04923179913289559
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.2394888725491632,0.28316941875406565
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.26444021129610235,0.21225867034064264
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.29766796765894665,-0.10738541524982458
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.2674881688412105,0.20492009665627303
01a9c32640ce0078472081a418c46a7d449b2615eafc146dab7bebb898bdbe7c,-0.33720379733493944,-0.16858461169512653
0172a059fb35811fca55608ba60652429d2200a84eeddf948a26002528e39b05,-0.16555971285021304,0.39968704900427254
0172a059fb35811fca55608ba60652429d2200a84eeddf948a26002528e39b05,-0.13855115284178562,0.39552293344636796
0172a059fb35811fca55608ba60652429d2200a84eeddf948a26002528e39b05,-0.1414645890642195,0.5011860699669398
35d16375ca9dcc4cc43561b43862cb3b47c8adf3a3224d9fdf251a8d18417f43,-0.06643584251362249,-0.061812617689879064
35d16375ca9dcc4cc43561b43862cb3b47c8adf3a3224d9fdf251a8d18417f43,0.019033345948665473,-0.20628274341161545
35d16375ca9dcc4cc43561b43862cb3b47c8adf3a3224d9fdf251a8d18417f43,0.1274886755145191,-0.11798526413850788
cd85dd99a3fa15df04dc47efcc7c91b59271f98f1756bc5ddc232acb883c431b,-0.2202004886938496,0.04335303102679776
cd85dd99a3fa15df04dc47efcc7c91b59271f98f1756bc5ddc232acb883c431b,-0.27030439087752056,-0.013456572152369502
cd85dd99a3fa15df04dc47efcc7c91b59271f98f1756bc5ddc232acb883c431b,-0.2583040047145022,-0.06874815797501249
cd85dd99a3fa15df04dc47efcc7c91b59271f98f1756bc5ddc232acb883c431b,-0.22106983408912695,0.019644002683452403
cd85dd99a3fa15df04dc47efcc7c91b59271f98f1756bc5ddc232acb883c431b,-0.014056368669118222,-0.05492062510091372
c19b11d3f638b135ef45dac5ae2ebfa84301ff28624594b8d0f2020b86452c46,0.40856604237216837,0.025782531364642484
c19b11d3f638b135ef45dac5ae2ebfa84301ff28624594b8d0f2020b86452c46,0.36078199037076714,-0.07077781743979597
44865ddd00424fbd4a3636133aa66d9e1d1142d49f69fa5aca472f4d3b7dae3c,-0.03518922900852988,-0.05832704184051345
44865ddd00424fbd4a3636133aa66d9e1d1142d49f69fa5aca472f4d3b7dae3c,-0.1367545304527377,0.04008339372450303
f1647c503cd04bc6c0c57ffdb3d3d229d837bc3e6b5e01fb6fdaf5637e6dc5df,0.06307388398034246,0.046520456673255335
f1647c503cd04bc6c0c57ffdb3d3d229d837bc3e6b5e01fb6fdaf5637e6dc5df,0.13392466544172899,0.057860787296843554
f1647c503cd04bc6c0c57ffdb3d3d229d837bc3e6b5e01fb6fdaf5637e6dc5df,0.10905191071350599,0.049007028541167195
b772193347473958b24b39bb287ec40283444f1570f6ff243af90d596414569f,0.6155374731033473,0.0539456399325734
b772193347473958b24b39bb287ec40283444f1570f6ff243af90d596414569f,0.9030932470885499,0.1359665591992771
b772193347473958b24b39bb287ec40283444f1570f6ff243af90d596414569f,0.6087733330337117,0.0557844568861556
e543ede2f328a7a858279ba631762de0296c9edbacf2abaadcffeecef64e3bca,-0.025682266514155783,-0.09053283696643635
e543ede2f328a7a858279ba631762de0296c9edbacf2abaadcffeecef64e3bca,-0.03202009846483494,-0.09206971464829702
e543ede2f328a7a858279ba631762de0296c9edbacf2abaadcffeecef64e3bca,-0.03397386153250387,-0.09433567411216351
